Places,Population,radius(in m), time(in next 20 minute) ,Average Priority Of accident,Covid Cases,Accident Probability
1009,147,100,0.04,9,21,0.036503772
1009,147,100,0.06,7,23,0.036683027
1009,147,100,0.07,10,20,0.037569964
1009,147,100,0.08,7,25,0.03858263
1009,147,100,0.1,8,19,0.038514017
1009,147,100,0.11,10,25,0.037743112
1009,147,100,0.13,3,20,0.037220793
1009,147,100,0.14,1,24,0.038184245
1009,147,100,0.15,3,18,0.037780472
1009,147,100,0.17,4,24,0.036407139
1009,147,100,0.18,5,21,0.037635343
1009,147,100,0.19,4,24,0.03746938
1009,147,100,0.21,4,23,0.038027981
1009,147,100,0.22,9,24,0.038394035
1009,147,100,0.24,8,23,0.036637764
1009,147,100,0.25,4,25,0.037355863
1009,147,100,0.26,6,19,0.037555594
1009,147,100,0.28,7,24,0.037680965
1009,147,100,0.29,2,19,0.038580116
1009,147,100,0.31,4,25,0.038108448
1009,147,100,0.32,5,18,0.037187744
1009,147,100,0.33,4,23,0.037716888
1009,147,100,0.35,2,23,0.038716623
1009,147,100,0.36,8,24,0.037697849
1009,147,100,0.38,8,22,0.03669093
1009,147,100,0.39,7,24,0.03666327
1009,147,100,0.4,8,19,0.037273959
1009,147,100,0.42,3,25,0.038554251
1009,147,100,0.43,4,22,0.038422414
1009,147,100,0.44,3,24,0.037170142
1009,147,100,0.46,2,19,0.037858065
1009,147,100,0.47,7,25,0.036994479
1009,147,100,0.49,2,20,0.038001398
1009,147,100,0.5,5,25,0.038206517
1009,147,100,0.51,7,19,0.036651056
1009,147,100,0.53,2,23,0.038734584
1009,147,100,0.54,7,22,0.037346164
1009,147,100,0.56,6,25,0.037067402
1009,147,100,0.57,1,22,0.036410372
1009,147,100,0.58,6,25,0.036912934
1009,147,100,0.6,5,22,0.036475034
1009,147,100,0.61,8,23,0.038574009
1009,147,100,0.63,6,20,0.037842259
1009,147,100,0.64,7,24,0.038408404
1009,147,100,0.65,10,18,0.037826094
1009,147,100,0.67,9,25,0.036801573
1009,147,100,0.68,6,19,0.036973644
1009,147,100,0.69,8,23,0.03706381
1009,147,100,0.71,1,21,0.038411637
1009,147,100,0.72,6,23,0.036687697
1009,147,100,0.74,5,22,0.037461836
1009,147,100,0.75,10,24,0.036899283
1009,147,100,0.76,7,18,0.03800499
1009,147,100,0.78,7,23,0.038336558
1009,147,100,0.79,5,20,0.037622411
1009,147,100,0.81,3,24,0.036903953
1009,147,100,0.82,8,21,0.037188822
1009,147,100,0.83,6,24,0.037666237
1009,147,100,0.85,9,19,0.03785591
1009,147,100,0.86,3,24,0.038462648
1009,147,100,0.88,9,19,0.038230586
1009,147,100,0.89,2,24,0.037448903
1009,147,100,0.9,9,19,0.038358471
1009,147,100,0.92,3,24,0.036694523
1009,147,100,0.93,9,22,0.037309523
1009,147,100,0.94,6,23,0.037654742
1009,147,100,0.96,6,19,0.038602747
1009,147,100,0.97,4,24,0.037220793
1009,147,100,0.99,6,18,0.036786126
1009,543,200,0,4,88,0.064653657
1009,543,200,0.01,2,75,0.065018615
1009,543,200,0.03,10,90,0.067032573
1009,543,200,0.04,5,69,0.067824908
1009,543,200,0.06,3,92,0.067336386
1009,543,200,0.07,7,84,0.066737039
1009,543,200,0.08,4,91,0.065912221
1009,543,200,0.1,6,86,0.064672764
1009,543,200,0.11,2,95,0.067349762
1009,543,200,0.13,2,73,0.067873951
1009,543,200,0.14,6,92,0.064838365
1009,543,200,0.15,4,81,0.066756147
1009,543,200,0.17,6,92,0.068594951
1009,543,200,0.18,7,71,0.067814717
1009,543,200,0.19,5,95,0.064784226
1009,543,200,0.21,7,76,0.065458093
1009,543,200,0.22,4,93,0.066622393
1009,543,200,0.24,10,82,0.066069542
1009,543,200,0.25,3,88,0.067230657
1009,543,200,0.26,10,71,0.067904524
1009,543,200,0.28,3,87,0.068479667
1009,543,200,0.29,6,74,0.065995021
1009,543,200,0.31,3,89,0.067563132
1009,543,200,0.32,6,79,0.06858476
1009,543,200,0.33,3,93,0.06791981
1009,543,200,0.35,9,76,0.06689436
1009,543,200,0.36,1,92,0.068143371
1009,543,200,0.38,10,70,0.064556207
1009,543,200,0.39,7,94,0.067759305
1009,543,200,0.4,6,71,0.067671409
1009,543,200,0.42,3,86,0.066286733
1009,543,200,0.43,3,77,0.064600792
1009,543,200,0.44,7,92,0.066939582
1009,543,200,0.46,5,70,0.068184134
1009,543,200,0.47,3,89,0.066374629
1009,543,200,0.49,2,71,0.065659999
1009,543,200,0.5,2,95,0.066372081
1009,543,200,0.51,8,86,0.06573006
1009,543,200,0.53,9,87,0.067665677
1009,543,200,0.54,7,82,0.065353001
1009,543,200,0.56,10,86,0.067559947
1009,543,200,0.57,1,81,0.06827394
1009,543,200,0.58,5,95,0.064591238
1009,543,200,0.6,7,69,0.067052317
1009,543,200,0.61,6,88,0.068621065
1009,543,200,0.63,4,84,0.065347905
1009,543,200,0.64,10,89,0.065354274
1009,543,200,0.65,6,78,0.068358014
1009,543,200,0.67,5,95,0.068570111
1009,543,200,0.68,2,79,0.068012801
1009,543,200,0.69,4,86,0.068123626
1009,543,200,0.71,1,85,0.066758695
1009,543,200,0.72,9,89,0.067975859
1009,543,200,0.74,7,69,0.065858719
1009,543,200,0.75,2,87,0.064653657
1009,543,200,0.76,2,72,0.064794417
1009,543,200,0.78,9,91,0.064781679
1009,543,200,0.79,2,80,0.066341509
1009,543,200,0.81,3,88,0.066026868
1009,543,200,0.82,8,74,0.067642747
1009,543,200,0.83,2,87,0.068248463
1009,543,200,0.85,6,74,0.065747894
1009,543,200,0.86,1,88,0.066883532
1009,543,200,0.88,4,80,0.0682077
1009,543,200,0.89,5,92,0.066650418
1009,543,200,0.9,6,86,0.067277152
1009,543,200,0.92,4,93,0.068314067
1009,543,200,0.93,4,82,0.068149103
1009,543,200,0.94,5,87,0.066897545
1009,543,200,0.96,4,73,0.066325586
1009,543,200,0.97,4,87,0.067698797
1009,543,200,0.99,4,71,0.067005822
1009,1140,300,0,3,184,0.10899115
1009,1140,300,0.01,8,169,0.111802142
1009,1140,300,0.03,2,186,0.110141725
1009,1140,300,0.04,2,149,0.113284168
1009,1140,300,0.06,9,198,0.106952837
1009,1140,300,0.07,3,145,0.112880939
1009,1140,300,0.08,3,200,0.109481991
1009,1140,300,0.1,4,147,0.107857463
1009,1140,300,0.11,8,195,0.107695961
1009,1140,300,0.13,1,156,0.110872182
1009,1140,300,0.14,7,191,0.107301176
1009,1140,300,0.15,9,160,0.111897144
1009,1140,300,0.17,8,200,0.112591711
1009,1140,300,0.18,5,180,0.112088203
1009,1140,300,0.19,2,187,0.111351412
1009,1140,300,0.21,5,162,0.109246598
1009,1140,300,0.22,3,196,0.110044612
1009,1140,300,0.24,7,164,0.111589972
1009,1140,300,0.25,4,187,0.113100498
1009,1140,300,0.26,6,169,0.107019338
1009,1140,300,0.28,5,182,0.11026206
1009,1140,300,0.29,2,153,0.113751787
1009,1140,300,0.31,8,200,0.107837408
1009,1140,300,0.32,10,176,0.111010462
1009,1140,300,0.33,7,193,0.113157499
1009,1140,300,0.35,5,167,0.110547065
1009,1140,300,0.36,1,193,0.112087147
1009,1140,300,0.38,7,147,0.113399225
1009,1140,300,0.39,4,191,0.109146319
1009,1140,300,0.4,5,182,0.108800091
1009,1140,300,0.42,3,198,0.108580531
1009,1140,300,0.43,6,165,0.111674418
1009,1140,300,0.44,8,189,0.110359173
1009,1140,300,0.46,4,175,0.109350045
1009,1140,300,0.47,4,200,0.107329677
1009,1140,300,0.49,10,156,0.111372524
1009,1140,300,0.5,8,200,0.108103412
1009,1140,300,0.51,8,175,0.110603011
1009,1140,300,0.53,4,189,0.110668456
1009,1140,300,0.54,9,145,0.112181093
1009,1140,300,0.56,6,193,0.111365135
1009,1140,300,0.57,10,182,0.109741663
1009,1140,300,0.58,3,200,0.113162777
1009,1140,300,0.6,7,175,0.107742406
1009,1140,300,0.61,8,182,0.107871186
1009,1140,300,0.63,5,158,0.109487269
1009,1140,300,0.64,3,182,0.110306394
1009,1140,300,0.65,5,171,0.107748739
1009,1140,300,0.67,10,187,0.107231508
1009,1140,300,0.68,9,156,0.110082613
1009,1140,300,0.69,10,193,0.108951038
1009,1140,300,0.71,6,167,0.109280377
1009,1140,300,0.72,7,191,0.111250077
1009,1140,300,0.74,1,155,0.111750419
1009,1140,300,0.75,2,193,0.107619959
1009,1140,300,0.76,5,155,0.109941166
1009,1140,300,0.78,5,198,0.112437598
1009,1140,300,0.79,8,153,0.113560728
1009,1140,300,0.81,1,186,0.113586062
1009,1140,300,0.82,7,147,0.111264855
1009,1140,300,0.83,9,189,0.110143836
1009,1140,300,0.85,1,164,0.108730423
1009,1140,300,0.86,9,193,0.111063241
1009,1140,300,0.88,10,160,0.113016052
1009,1140,300,0.89,6,195,0.113421392
1009,1140,300,0.9,4,180,0.10770335
1009,1140,300,0.92,9,187,0.107945076
1009,1140,300,0.93,5,151,0.10865231
1009,1140,300,0.94,7,195,0.108328249
1009,1140,300,0.96,4,169,0.113105776
1009,1140,300,0.97,3,196,0.107382455
1009,1140,300,0.99,9,149,0.110827848
1009,1939,400,0,10,338,0.165992397
1009,1939,400,0.01,1,285,0.173409264
1009,1939,400,0.03,8,313,0.167328725
1009,1939,400,0.04,5,276,0.166323651
1009,1939,400,0.06,2,325,0.166785791
1009,1939,400,0.07,8,248,0.167422446
1009,1939,400,0.08,6,316,0.171539696
1009,1939,400,0.1,3,310,0.165840504
1009,1939,400,0.11,6,313,0.164593049
1009,1939,400,0.13,6,291,0.172409037
1009,1939,400,0.14,3,316,0.164071121
1009,1939,400,0.15,10,300,0.168110809
1009,1939,400,0.17,8,338,0.172064856
1009,1939,400,0.18,1,279,0.165930993
1009,1939,400,0.19,6,341,0.171772382
1009,1939,400,0.21,10,279,0.173027917
1009,1939,400,0.22,3,338,0.165281412
1009,1939,400,0.24,4,285,0.16959903
1009,1939,400,0.25,6,328,0.169754154
1009,1939,400,0.26,1,251,0.165412297
1009,1939,400,0.28,7,310,0.165635288
1009,1939,400,0.29,6,279,0.170237301
1009,1939,400,0.31,3,310,0.166692071
1009,1939,400,0.32,8,307,0.168860575
1009,1939,400,0.33,5,325,0.165360589
1009,1939,400,0.35,5,260,0.171468598
1009,1939,400,0.36,5,316,0.165312113
1009,1939,400,0.38,9,310,0.168170596
1009,1939,400,0.39,2,338,0.168314409
1009,1939,400,0.4,10,257,0.168710299
1009,1939,400,0.42,1,338,0.16830633
1009,1939,400,0.43,6,269,0.167391745
1009,1939,400,0.44,2,338,0.172229675
1009,1939,400,0.46,8,294,0.169629732
1009,1939,400,0.47,2,335,0.172418732
1009,1939,400,0.49,5,279,0.169631348
1009,1939,400,0.5,8,328,0.168951064
1009,1939,400,0.51,2,310,0.1734028
1009,1939,400,0.53,8,310,0.17384555
1009,1939,400,0.54,5,285,0.166149136
1009,1939,400,0.56,1,341,0.167942758
1009,1939,400,0.57,4,251,0.170137117
1009,1939,400,0.58,5,322,0.165562574
1009,1939,400,0.6,7,251,0.165391291
1009,1939,400,0.61,9,319,0.171243991
1009,1939,400,0.63,5,310,0.171308626
1009,1939,400,0.64,2,313,0.167118662
1009,1939,400,0.65,10,254,0.173210511
1009,1939,400,0.67,5,313,0.166939299
1009,1939,400,0.68,10,294,0.167075033
1009,1939,400,0.69,9,322,0.165156989
1009,1939,400,0.71,1,288,0.166624204
1009,1939,400,0.72,1,313,0.165762942
1009,1939,400,0.74,7,288,0.170831943
1009,1939,400,0.75,7,313,0.165939073
1009,1939,400,0.76,7,257,0.167277017
1009,1939,400,0.78,10,338,0.173145876
1009,1939,400,0.79,6,291,0.164142219
1009,1939,400,0.81,1,313,0.164504176
1009,1939,400,0.82,9,310,0.164226245
1009,1939,400,0.83,1,313,0.167947606
1009,1939,400,0.85,6,307,0.165281412
1009,1939,400,0.86,4,331,0.168217457
1009,1939,400,0.88,8,307,0.168007393
1009,1939,400,0.89,8,331,0.167377202
1009,1939,400,0.9,9,294,0.171258534
1009,1939,400,0.92,8,313,0.170376266
1009,1939,400,0.93,4,297,0.163741482
1009,1939,400,0.94,5,331,0.16623801
1009,1939,400,0.96,5,297,0.166055416
1009,1939,400,0.97,1,322,0.166448073
1009,1939,400,0.99,5,291,0.172895415
1009,2939,500,0,9,479,0.248785472
1009,2939,500,0.01,8,399,0.236896285
1009,2939,500,0.03,9,489,0.237042264
1009,2939,500,0.04,9,395,0.238666571
1009,2939,500,0.06,3,507,0.24375962
1009,2939,500,0.07,5,409,0.241630179
1009,2939,500,0.08,7,489,0.236038947
1009,2939,500,0.1,6,409,0.24544649
1009,2939,500,0.11,9,507,0.239028043
1009,2939,500,0.13,10,395,0.239028043
1009,2939,500,0.14,2,507,0.235997239
1009,2939,500,0.15,2,418,0.242383245
1009,2939,500,0.17,1,503,0.242862891
1009,2939,500,0.18,2,465,0.237635449
1009,2939,500,0.19,1,484,0.2489245
1009,2939,500,0.21,2,427,0.244538175
1009,2939,500,0.22,6,474,0.245363073
1009,2939,500,0.24,9,446,0.234808552
1009,2939,500,0.25,5,470,0.243989016
1009,2939,500,0.26,7,409,0.241498102
1009,2939,500,0.28,6,474,0.245444172
1009,2939,500,0.29,1,413,0.248507417
1009,2939,500,0.31,10,512,0.245367707
1009,2939,500,0.32,10,423,0.23934549
1009,2939,500,0.33,9,517,0.248393877
1009,2939,500,0.35,1,395,0.245617957
1009,2939,500,0.36,8,489,0.243208143
1009,2939,500,0.38,8,395,0.237232268
1009,2939,500,0.39,1,498,0.243931087
1009,2939,500,0.4,8,404,0.246693105
1009,2939,500,0.42,7,507,0.234956848
1009,2939,500,0.43,9,437,0.24004758
1009,2939,500,0.44,7,493,0.239433541
1009,2939,500,0.46,7,418,0.240552714
1009,2939,500,0.47,7,498,0.24810887
1009,2939,500,0.49,7,442,0.249431951
1009,2939,500,0.5,10,479,0.249394877
1009,2939,500,0.51,7,427,0.237153486
1009,2939,500,0.53,5,517,0.241294195
1009,2939,500,0.54,1,404,0.235095876
1009,2939,500,0.56,8,489,0.234903554
1009,2939,500,0.57,8,376,0.244999284
1009,2939,500,0.58,1,493,0.239839038
1009,2939,500,0.6,5,395,0.247061528
1009,2939,500,0.61,4,470,0.247321047
1009,2939,500,0.63,7,376,0.246917866
1009,2939,500,0.64,4,474,0.244060847
1009,2939,500,0.65,6,404,0.249837448
1009,2939,500,0.67,1,498,0.24518002
1009,2939,500,0.68,3,465,0.245717594
1009,2939,500,0.69,3,507,0.238722182
1009,2939,500,0.71,9,409,0.24143554
1009,2939,500,0.72,5,503,0.24837534
1009,2939,500,0.74,10,376,0.242346171
1009,2939,500,0.75,8,470,0.237999238
1009,2939,500,0.76,6,470,0.23720678
1009,2939,500,0.78,6,489,0.240142582
1009,2939,500,0.79,7,385,0.244565981
1009,2939,500,0.81,1,479,0.247745081
1009,2939,500,0.82,3,432,0.243870842
1009,2939,500,0.83,9,470,0.240172705
1009,2939,500,0.85,4,399,0.240865526
1009,2939,500,0.86,7,474,0.238923772
1009,2939,500,0.88,10,451,0.246915549
1009,2939,500,0.89,1,470,0.244033041
1009,2939,500,0.9,2,399,0.235443445
1009,2939,500,0.92,6,470,0.249156213
1009,2939,500,0.93,4,380,0.247464709
1009,2939,500,0.94,1,503,0.248871206
1009,2939,500,0.96,6,451,0.245133677
1009,2939,500,0.97,9,503,0.246808961
1009,2939,500,0.99,7,442,0.241294195
1009,4140,600,0,9,688,0.321522272
1009,4140,600,0.01,1,556,0.326634074
1009,4140,600,0.03,6,722,0.335556034
1009,4140,600,0.04,1,655,0.333963729
1009,4140,600,0.06,6,695,0.332456727
1009,4140,600,0.07,6,602,0.334917848
1009,4140,600,0.08,4,662,0.339220861
1009,4140,600,0.1,10,576,0.327850418
1009,4140,600,0.11,4,669,0.337912897
1009,4140,600,0.13,4,536,0.322024606
1009,4140,600,0.14,9,695,0.324315123
1009,4140,600,0.15,2,563,0.327979951
1009,4140,600,0.17,10,688,0.329847117
1009,4140,600,0.18,9,556,0.335890923
1009,4140,600,0.19,4,702,0.336623889
1009,4140,600,0.21,1,576,0.328103165
1009,4140,600,0.22,10,682,0.321174745
1009,4140,600,0.24,5,529,0.337299986
1009,4140,600,0.25,2,695,0.338557401
1009,4140,600,0.26,9,649,0.321427492
1009,4140,600,0.28,9,695,0.339350394
1009,4140,600,0.29,2,529,0.328103165
1009,4140,600,0.31,3,695,0.338639544
1009,4140,600,0.32,9,622,0.338285699
1009,4140,600,0.33,1,675,0.335856171
1009,4140,600,0.35,9,622,0.328434895
1009,4140,600,0.36,10,675,0.337274712
1009,4140,600,0.38,8,642,0.327749319
1009,4140,600,0.39,8,682,0.337641194
1009,4140,600,0.4,8,569,0.330873901
1009,4140,600,0.42,3,715,0.329509068
1009,4140,600,0.43,2,563,0.330722253
1009,4140,600,0.44,5,715,0.325032292
1009,4140,600,0.46,5,609,0.336146829
1009,4140,600,0.47,1,695,0.333091753
1009,4140,600,0.49,7,649,0.339947508
1009,4140,600,0.5,3,669,0.330513737
1009,4140,600,0.51,8,622,0.324375151
1009,4140,600,0.53,1,669,0.32404658
1009,4140,600,0.54,7,602,0.33282321
1009,4140,600,0.56,3,702,0.324217184
1009,4140,600,0.57,4,576,0.330245193
1009,4140,600,0.58,1,728,0.333982685
1009,4140,600,0.6,8,642,0.329297393
1009,4140,600,0.61,4,688,0.339006027
1009,4140,600,0.63,10,655,0.3248996
1009,4140,600,0.64,10,688,0.330191485
1009,4140,600,0.65,9,649,0.323588476
1009,4140,600,0.67,2,708,0.321683398
1009,4140,600,0.68,9,635,0.339303004
1009,4140,600,0.69,8,702,0.323812789
1009,4140,600,0.71,3,622,0.329815524
1009,4140,600,0.72,10,715,0.326485586
1009,4140,600,0.74,9,529,0.330864423
1009,4140,600,0.75,9,695,0.326264432
1009,4140,600,0.76,1,549,0.335900401
1009,4140,600,0.78,9,702,0.330400001
1009,4140,600,0.79,4,543,0.326646712
1009,4140,600,0.81,5,695,0.336898751
1009,4140,600,0.82,2,543,0.336822927
1009,4140,600,0.83,2,728,0.334090103
1009,4140,600,0.85,8,655,0.333410846
1009,4140,600,0.86,2,708,0.326450833
1009,4140,600,0.88,2,569,0.338367841
1009,4140,600,0.89,10,669,0.340332947
1009,4140,600,0.9,1,622,0.329790249
1009,4140,600,0.92,7,708,0.327973632
1009,4140,600,0.93,4,563,0.340465639
1009,4140,600,0.94,8,702,0.322981884
1009,4140,600,0.96,2,549,0.32840962
1009,4140,600,0.97,6,695,0.32902569
1009,4140,600,0.99,2,635,0.323101939
1009,5543,700,0,6,904,0.44255513
1009,5543,700,0.01,10,851,0.434422043
1009,5543,700,0.03,7,922,0.426682559
1009,5543,700,0.04,10,789,0.444862889
1009,5543,700,0.06,5,966,0.438801398
1009,5543,700,0.07,5,789,0.424018486
1009,5543,700,0.08,5,895,0.421358556
1009,5543,700,0.1,1,815,0.435921879
1009,5543,700,0.11,7,940,0.432756479
1009,5543,700,0.13,3,833,0.439543029
1009,5543,700,0.14,2,975,0.436510212
1009,5543,700,0.15,1,789,0.439671468
1009,5543,700,0.17,3,922,0.446458018
1009,5543,700,0.18,3,727,0.427192172
1009,5543,700,0.19,4,895,0.446043698
1009,5543,700,0.21,2,824,0.420931807
1009,5543,700,0.22,9,886,0.440164508
1009,5543,700,0.24,10,744,0.430295423
1009,5543,700,0.25,4,886,0.435254825
1009,5543,700,0.26,1,807,0.42282939
1009,5543,700,0.28,1,975,0.436891386
1009,5543,700,0.29,6,878,0.427933803
1009,5543,700,0.31,1,886,0.424702113
1009,5543,700,0.32,5,851,0.426885575
1009,5543,700,0.33,5,922,0.440123076
1009,5543,700,0.35,8,842,0.431045341
1009,5543,700,0.36,3,957,0.444759309
1009,5543,700,0.38,8,886,0.423910763
1009,5543,700,0.39,7,975,0.425584613
1009,5543,700,0.4,8,824,0.424929988
1009,5543,700,0.42,5,886,0.421482852
1009,5543,700,0.43,5,824,0.439447736
1009,5543,700,0.44,10,922,0.42978581
1009,5543,700,0.46,8,718,0.422183052
1009,5543,700,0.47,7,957,0.431385083
1009,5543,700,0.49,4,869,0.441299743
1009,5543,700,0.5,6,922,0.434024296
1009,5543,700,0.51,7,718,0.430340998
1009,5543,700,0.53,10,940,0.420811655
1009,5543,700,0.54,10,736,0.445219203
1009,5543,700,0.56,7,975,0.438072196
1009,5543,700,0.57,10,736,0.433141796
1009,5543,700,0.58,2,895,0.430117266
1009,5543,700,0.6,7,842,0.432292442
1009,5543,700,0.61,7,922,0.44107601
1009,5543,700,0.63,9,833,0.422493791
1009,5543,700,0.64,2,957,0.443458346
1009,5543,700,0.65,4,842,0.436013029
1009,5543,700,0.67,5,931,0.431650247
1009,5543,700,0.68,10,824,0.436224332
1009,5543,700,0.69,9,975,0.431617101
1009,5543,700,0.71,4,842,0.426388392
1009,5543,700,0.72,5,975,0.430676597
1009,5543,700,0.74,2,771,0.438250353
1009,5543,700,0.75,8,886,0.435072524
1009,5543,700,0.76,2,744,0.443661363
1009,5543,700,0.78,1,922,0.424258791
1009,5543,700,0.79,8,780,0.445732959
1009,5543,700,0.81,7,931,0.441482043
1009,5543,700,0.82,3,718,0.435532419
1009,5543,700,0.83,3,886,0.431828404
1009,5543,700,0.85,4,815,0.442182243
1009,5543,700,0.86,8,957,0.442890729
1009,5543,700,0.88,2,736,0.442766433
1009,5543,700,0.89,3,895,0.442952877
1009,5543,700,0.9,10,878,0.424403803
1009,5543,700,0.92,7,904,0.427859226
1009,5543,700,0.93,1,851,0.443019168
1009,5543,700,0.94,10,904,0.425157864
1009,5543,700,0.96,6,878,0.422796244
1009,5543,700,0.97,1,895,0.432561749
1009,5543,700,0.99,8,886,0.428285974
1009,7146,800,0,8,1246,0.543143116
1009,7146,800,0.01,8,948,0.55309305
1009,7146,800,0.03,1,1234,0.559661376
1009,7146,800,0.04,9,1040,0.555795176
1009,7146,800,0.06,10,1177,0.541067799
1009,7146,800,0.07,5,914,0.554399341
1009,7146,800,0.08,2,1200,0.537970626
1009,7146,800,0.1,10,1006,0.539598222
1009,7146,800,0.11,6,1223,0.56201586
1009,7146,800,0.13,7,1109,0.553372217
1009,7146,800,0.14,4,1143,0.564128048
1009,7146,800,0.15,7,1029,0.561120418
1009,7146,800,0.17,5,1246,0.560714836
1009,7146,800,0.18,5,1131,0.534984066
1009,7146,800,0.19,4,1211,0.550638487
1009,7146,800,0.21,8,983,0.552381964
1009,7146,800,0.22,9,1246,0.56467058
1009,7146,800,0.24,8,1143,0.536864492
1009,7146,800,0.25,7,1246,0.567915238
1009,7146,800,0.26,9,1109,0.535842636
1009,7146,800,0.28,2,1257,0.557881027
1009,7146,800,0.29,6,1029,0.543848935
1009,7146,800,0.31,1,1200,0.562100136
1009,7146,800,0.32,10,994,0.565086697
1009,7146,800,0.33,3,1177,0.556722221
1009,7146,800,0.35,2,1074,0.560978201
1009,7146,800,0.36,7,1257,0.560820182
1009,7146,800,0.38,8,1029,0.552466241
1009,7146,800,0.39,1,1257,0.549469146
1009,7146,800,0.4,2,948,0.561199428
1009,7146,800,0.42,2,1234,0.545913717
1009,7146,800,0.43,7,1143,0.542732267
1009,7146,800,0.44,7,1154,0.550127559
1009,7146,800,0.46,3,937,0.549658769
1009,7146,800,0.47,3,1246,0.555795176
1009,7146,800,0.49,3,914,0.559160982
1009,7146,800,0.5,7,1257,0.535847903
1009,7146,800,0.51,2,983,0.567767753
1009,7146,800,0.53,3,1200,0.549795719
1009,7146,800,0.54,9,1074,0.548115449
1009,7146,800,0.56,5,1223,0.542300348
1009,7146,800,0.57,4,1120,0.55403063
1009,7146,800,0.58,2,1234,0.550780704
1009,7146,800,0.6,4,926,0.555157832
1009,7146,800,0.61,5,1200,0.543748856
1009,7146,800,0.63,8,960,0.545818906
1009,7146,800,0.64,1,1154,0.549764115
1009,7146,800,0.65,9,926,0.567198885
1009,7146,800,0.67,2,1143,0.563717198
1009,7146,800,0.68,10,1086,0.567888901
1009,7146,800,0.69,2,1154,0.548900277
1009,7146,800,0.71,9,1017,0.53852896
1009,7146,800,0.72,10,1189,0.53938753
1009,7146,800,0.74,8,1086,0.537112056
1009,7146,800,0.75,2,1246,0.559835197
1009,7146,800,0.76,4,1063,0.564096444
1009,7146,800,0.78,7,1200,0.539887924
1009,7146,800,0.79,4,983,0.548078578
1009,7146,800,0.81,3,1189,0.561420654
1009,7146,800,0.82,1,1074,0.56187891
1009,7146,800,0.83,8,1143,0.563748802
1009,7146,800,0.85,10,1006,0.556479925
1009,7146,800,0.86,4,1257,0.539071492
1009,7146,800,0.88,6,1006,0.542637455
1009,7146,800,0.89,2,1257,0.538808127
1009,7146,800,0.9,4,1109,0.539961666
1009,7146,800,0.92,3,1166,0.551418048
1009,7146,800,0.93,6,1040,0.55729109
1009,7146,800,0.94,2,1143,0.559919473
1009,7146,800,0.96,8,1109,0.543801529
1009,7146,800,0.97,2,1189,0.550970327
1009,7146,800,0.99,6,1040,0.55121789
1009,8952,900,0,8,1561,0.688848395
1009,8952,900,0.01,8,1303,0.688253822
1009,8952,900,0.03,10,1489,0.701046935
1009,8952,900,0.04,10,1417,0.682170886
1009,8952,900,0.06,3,1489,0.68630676
1009,8952,900,0.07,5,1403,0.701269083
1009,8952,900,0.08,1,1489,0.671324835
1009,8952,900,0.1,2,1217,0.662184096
1009,8952,900,0.11,8,1503,0.690011405
1009,8952,900,0.13,6,1317,0.680171554
1009,8952,900,0.14,2,1503,0.669070686
1009,8952,900,0.15,8,1317,0.683582179
1009,8952,900,0.17,4,1489,0.680210756
1009,8952,900,0.18,3,1160,0.702255682
1009,8952,900,0.19,6,1561,0.698034869
1009,8952,900,0.21,10,1203,0.669279766
1009,8952,900,0.22,1,1432,0.669436576
1009,8952,900,0.24,7,1375,0.700576504
1009,8952,900,0.25,6,1446,0.684777859
1009,8952,900,0.26,5,1145,0.69794993
1009,8952,900,0.28,1,1460,0.675578316
1009,8952,900,0.29,4,1217,0.666339571
1009,8952,900,0.31,10,1460,0.695512836
1009,8952,900,0.32,6,1375,0.696963332
1009,8952,900,0.33,7,1575,0.697381493
